miR_ID	circbase_ID
hsa-miR-6720-5p	hsa_circ_0006913
hsa-miR-6721-5p	hsa_circ_0000735
hsa-miR-6722-3p	hsa_circ_0000129
hsa-miR-6724-5p	hsa_circ_0004271
hsa-miR-6726-5p	hsa_circ_0068851
hsa-miR-6727-3p	hsa_circ_0036188
hsa-miR-6727-5p	hsa_circ_0004650
hsa-miR-6728-3p	hsa_circ_0034642
hsa-miR-6728-3p	hsa_circ_0062603
hsa-miR-6729-5p	hsa_circ_0036766
hsa-miR-6730-5p	hsa_circ_0041871
hsa-miR-6731-5p	hsa_circ_0001057
hsa-miR-6731-5p	hsa_circ_0003956
hsa-miR-6731-5p	hsa_circ_0006913
hsa-miR-6731-5p	hsa_circ_0008615
hsa-miR-6734-3p	hsa_circ_0063526
hsa-miR-6734-5p	hsa_circ_0001057
hsa-miR-6735-3p	hsa_circ_0008323
hsa-miR-6735-5p	hsa_circ_0048764
hsa-miR-6735-5p	hsa_circ_0048766
hsa-miR-6736-3p	hsa_circ_0014306
hsa-miR-6736-5p	hsa_circ_0009654
hsa-miR-6737-5p	hsa_circ_0005397
hsa-miR-6737-5p	hsa_circ_0043001
hsa-miR-6737-5p	hsa_circ_0064288
hsa-miR-6738-5p	hsa_circ_0074559
hsa-miR-6739-3p	hsa_circ_0001772
hsa-miR-6739-3p	hsa_circ_0005185
hsa-miR-6739-3p	hsa_circ_0041252
hsa-miR-6739-3p	hsa_circ_0083092
hsa-miR-6740-3p	hsa_circ_0001847
hsa-miR-6740-3p	hsa_circ_0001849
hsa-miR-6740-3p	hsa_circ_0086684
hsa-miR-6740-5p	hsa_circ_0027774
hsa-miR-6742-3p	hsa_circ_0001811
hsa-miR-6742-3p	hsa_circ_0060539
hsa-miR-6743-3p	hsa_circ_0063089
hsa-miR-6743-5p	hsa_circ_0001726
hsa-miR-6743-5p	hsa_circ_0008323
hsa-miR-6744-3p	hsa_circ_0001726
hsa-miR-6744-5p	hsa_circ_0086684
hsa-miR-6746-3p	hsa_circ_0017628
hsa-miR-6746-3p	hsa_circ_0063526
hsa-miR-6747-5p	hsa_circ_0001360
hsa-miR-6747-5p	hsa_circ_0076700
hsa-miR-6748-3p	hsa_circ_0008323
hsa-miR-6748-5p	hsa_circ_0000574
hsa-miR-6748-5p	hsa_circ_0051718
hsa-miR-6748-5p	hsa_circ_0052767
hsa-miR-6749-5p	hsa_circ_0089153
hsa-miR-6750-5p	hsa_circ_0017628
hsa-miR-6751-5p	hsa_circ_0075320
hsa-miR-6752-3p	hsa_circ_0004650
hsa-miR-6753-3p	hsa_circ_0000020
hsa-miR-6754-5p	hsa_circ_0000549
hsa-miR-6754-5p	hsa_circ_0006156
hsa-miR-6754-5p	hsa_circ_0007148
hsa-miR-6754-5p	hsa_circ_0008584
hsa-miR-6754-5p	hsa_circ_0078607
hsa-miR-6755-3p	hsa_circ_0006784
hsa-miR-6755-3p	hsa_circ_0075329
hsa-miR-675-5p	hsa_circ_0008615
hsa-miR-6756-5p	hsa_circ_0000919
hsa-miR-6756-5p	hsa_circ_0004650
hsa-miR-6757-5p	hsa_circ_0000206
hsa-miR-6757-5p	hsa_circ_0052767
hsa-miR-6758-3p	hsa_circ_0026134
hsa-miR-6758-5p	hsa_circ_0004650
hsa-miR-6758-5p	hsa_circ_0022392
hsa-miR-6758-5p	hsa_circ_0060539
hsa-miR-6759-5p	hsa_circ_0000574
hsa-miR-6759-5p	hsa_circ_0075320
hsa-miR-6760-3p	hsa_circ_0002157
hsa-miR-6760-5p	hsa_circ_0000676
hsa-miR-6761-5p	hsa_circ_0000129
hsa-miR-6761-5p	hsa_circ_0008584
hsa-miR-6761-5p	hsa_circ_0031027
hsa-miR-6762-3p	hsa_circ_0001772
hsa-miR-6762-3p	hsa_circ_0014306
hsa-miR-6762-3p	hsa_circ_0055954
hsa-miR-6762-3p	hsa_circ_0083092
hsa-miR-6762-3p	hsa_circ_0085918
hsa-miR-6762-3p	hsa_circ_0086684
hsa-miR-6762-5p	hsa_circ_0015270
hsa-miR-6763-5p	hsa_circ_0014306
hsa-miR-6763-5p	hsa_circ_0023115
hsa-miR-6764-5p	hsa_circ_0034642
hsa-miR-6769a-3p	hsa_circ_0034642
hsa-miR-6769b-3p	hsa_circ_0008382
hsa-miR-6769b-5p	hsa_circ_0004291
hsa-miR-6770-3p	hsa_circ_0048764
hsa-miR-6770-3p	hsa_circ_0048766
hsa-miR-6771-5p	hsa_circ_0008323
hsa-miR-6772-3p	hsa_circ_0017693
hsa-miR-6772-3p	hsa_circ_0086684
hsa-miR-6772-5p	hsa_circ_0034642
hsa-miR-6773-3p	hsa_circ_0056731
hsa-miR-6773-5p	hsa_circ_0003899
hsa-miR-6775-5p	hsa_circ_0060539
hsa-miR-6776-3p	hsa_circ_0008323
hsa-miR-6776-5p	hsa_circ_0000735
hsa-miR-6776-5p	hsa_circ_0055954
hsa-miR-6776-5p	hsa_circ_0056731
hsa-miR-6777-3p	hsa_circ_0001726
hsa-miR-6779-3p	hsa_circ_0068697
hsa-miR-6780a-3p	hsa_circ_0004650
hsa-miR-6780a-3p	hsa_circ_0005782
hsa-miR-6780a-5p	hsa_circ_0036766
hsa-miR-6781-3p	hsa_circ_0017726
hsa-miR-6782-3p	hsa_circ_0076700
hsa-miR-6782-5p	hsa_circ_0062603
hsa-miR-6784-3p	hsa_circ_0059665
hsa-miR-6785-3p	hsa_circ_0000141
hsa-miR-6785-3p	hsa_circ_0063158
hsa-miR-6785-5p	hsa_circ_0000129
hsa-miR-6785-5p	hsa_circ_0006913
hsa-miR-6785-5p	hsa_circ_0076700
hsa-miR-6787-5p	hsa_circ_0071649
hsa-miR-6788-3p	hsa_circ_0023115
hsa-miR-6788-3p	hsa_circ_0059665
hsa-miR-6788-3p	hsa_circ_0063158
hsa-miR-6788-5p	hsa_circ_0074559
hsa-miR-6789-3p	hsa_circ_0075320
hsa-miR-6789-5p	hsa_circ_0055954
hsa-miR-6790-5p	hsa_circ_0063089
hsa-miR-6791-3p	hsa_circ_0083757
hsa-miR-6791-5p	hsa_circ_0060539
hsa-miR-6791-5p	hsa_circ_0074559
hsa-miR-6791-5p	hsa_circ_0086684
hsa-miR-6792-3p	hsa_circ_0002259
hsa-miR-6792-3p	hsa_circ_0008432
hsa-miR-6792-3p	hsa_circ_0063526
hsa-miR-6794-3p	hsa_circ_0002259
hsa-miR-6794-3p	hsa_circ_0008432
hsa-miR-6796-3p	hsa_circ_0041252
hsa-miR-6796-5p	hsa_circ_0014306
hsa-miR-6797-5p	hsa_circ_0080425
hsa-miR-6799-5p	hsa_circ_0092327
hsa-miR-6803-5p	hsa_circ_0000735
hsa-miR-6803-5p	hsa_circ_0004291
hsa-miR-6803-5p	hsa_circ_0007586
hsa-miR-6803-5p	hsa_circ_0018242
hsa-miR-6804-3p	hsa_circ_0000861
hsa-miR-6804-5p	hsa_circ_0001190
hsa-miR-6804-5p	hsa_circ_0008323
hsa-miR-6804-5p	hsa_circ_0014306
hsa-miR-6805-5p	hsa_circ_0004650
hsa-miR-6805-5p	hsa_circ_0006795
hsa-miR-6805-5p	hsa_circ_0034642
hsa-miR-6806-3p	hsa_circ_0001492
hsa-miR-6806-3p	hsa_circ_0007279
hsa-miR-6807-5p	hsa_circ_0007279
hsa-miR-6807-5p	hsa_circ_0008323
hsa-miR-6807-5p	hsa_circ_0074559
hsa-miR-6808-5p	hsa_circ_0002225
hsa-miR-6808-5p	hsa_circ_0005281
hsa-miR-6809-3p	hsa_circ_0000129
hsa-miR-6809-3p	hsa_circ_0005782
hsa-miR-6809-5p	hsa_circ_0001348
hsa-miR-6811-3p	hsa_circ_0000714
hsa-miR-6811-3p	hsa_circ_0003438
hsa-miR-6811-3p	hsa_circ_0006913
hsa-miR-6811-5p	hsa_circ_0036766
hsa-miR-6811-5p	hsa_circ_0063329
hsa-miR-6812-5p	hsa_circ_0000206
hsa-miR-6813-3p	hsa_circ_0060539
hsa-miR-6813-5p	hsa_circ_0034642
hsa-miR-6813-5p	hsa_circ_0048764
hsa-miR-6813-5p	hsa_circ_0048766
hsa-miR-6815-5p	hsa_circ_0089153
hsa-miR-6816-5p	hsa_circ_0071649
hsa-miR-6817-3p	hsa_circ_0074854
hsa-miR-6817-5p	hsa_circ_0012673
hsa-miR-6818-3p	hsa_circ_0008323
hsa-miR-6819-5p	hsa_circ_0006156
hsa-miR-6819-5p	hsa_circ_0007148
hsa-miR-6820-3p	hsa_circ_0008323
hsa-miR-6820-5p	hsa_circ_0063089
hsa-miR-6821-3p	hsa_circ_0006935
hsa-miR-6821-3p	hsa_circ_0070616
hsa-miR-6821-5p	hsa_circ_0022383
hsa-miR-6821-5p	hsa_circ_0071649
hsa-miR-6822-3p	hsa_circ_0009172
hsa-miR-6823-3p	hsa_circ_0076700
hsa-miR-6824-3p	hsa_circ_0000324
hsa-miR-6824-3p	hsa_circ_0001726
hsa-miR-6824-3p	hsa_circ_0068851
hsa-miR-6824-3p	hsa_circ_0088457
hsa-miR-6824-5p	hsa_circ_0062603
hsa-miR-6825-5p	hsa_circ_0001009
hsa-miR-6825-5p	hsa_circ_0054673
hsa-miR-6826-3p	hsa_circ_0026134
hsa-miR-6827-5p	hsa_circ_0005317
hsa-miR-6829-5p	hsa_circ_0089153
hsa-miR-6830-3p	hsa_circ_0016121
hsa-miR-6830-5p	hsa_circ_0000036
hsa-miR-6831-5p	hsa_circ_0008323
hsa-miR-6832-5p	hsa_circ_0036188
hsa-miR-6834-3p	hsa_circ_0041871
hsa-miR-6836-3p	hsa_circ_0063089
hsa-miR-6837-3p	hsa_circ_0015270
hsa-miR-6837-5p	hsa_circ_0034642
hsa-miR-6837-5p	hsa_circ_0063526
hsa-miR-6838-5p	hsa_circ_0000038
hsa-miR-6838-5p	hsa_circ_0060035
hsa-miR-6838-5p	hsa_circ_0063089
hsa-miR-6838-5p	hsa_circ_0074559
hsa-miR-6839-5p	hsa_circ_0001696
hsa-miR-6839-5p	hsa_circ_0002315
hsa-miR-6841-3p	hsa_circ_0030509
hsa-miR-6841-5p	hsa_circ_0088046
hsa-miR-6842-5p	hsa_circ_0086684
hsa-miR-6843-3p	hsa_circ_0003602
hsa-miR-6844	hsa_circ_0030509
hsa-miR-6844	hsa_circ_0078607
hsa-miR-6845-3p	hsa_circ_0000204
hsa-miR-6845-3p	hsa_circ_0086684
hsa-miR-6846-3p	hsa_circ_0005782
hsa-miR-6846-5p	hsa_circ_0080425
hsa-miR-6847-3p	hsa_circ_0083757
hsa-miR-6847-5p	hsa_circ_0017628
hsa-miR-6847-5p	hsa_circ_0036766
hsa-miR-6847-5p	hsa_circ_0062603
hsa-miR-6847-5p	hsa_circ_0062610
hsa-miR-6848-5p	hsa_circ_0008584
hsa-miR-6849-3p	hsa_circ_0005479
hsa-miR-6849-3p	hsa_circ_0062603
hsa-miR-6850-3p	hsa_circ_0034642
hsa-miR-6851-5p	hsa_circ_0006913
hsa-miR-6851-5p	hsa_circ_0031027
hsa-miR-6851-5p	hsa_circ_0034642
hsa-miR-6852-3p	hsa_circ_0036188
hsa-miR-6852-5p	hsa_circ_0004650
hsa-miR-6853-5p	hsa_circ_0000735
hsa-miR-6854-3p	hsa_circ_0016760
hsa-miR-6855-5p	hsa_circ_0055954
hsa-miR-6859-5p	hsa_circ_0002807
hsa-miR-6859-5p	hsa_circ_0008539
hsa-miR-6859-5p	hsa_circ_0017628
hsa-miR-6859-5p	hsa_circ_0031027
hsa-miR-6860	hsa_circ_0062603
hsa-miR-6860	hsa_circ_0076700
hsa-miR-6862-5p	hsa_circ_0004650
hsa-miR-6862-5p	hsa_circ_0063089
hsa-miR-6865-5p	hsa_circ_0000129
hsa-miR-6866-3p	hsa_circ_0000044
hsa-miR-6868-3p	hsa_circ_0000038
hsa-miR-6868-3p	hsa_circ_0001772
hsa-miR-6868-3p	hsa_circ_0016121
hsa-miR-6868-3p	hsa_circ_0083092
hsa-miR-6868-5p	hsa_circ_0017628
hsa-miR-6870-3p	hsa_circ_0017726
hsa-miR-6870-3p	hsa_circ_0026134
hsa-miR-6870-3p	hsa_circ_0034642
hsa-miR-6870-5p	hsa_circ_0000676
hsa-miR-6871-5p	hsa_circ_0005699
hsa-miR-6871-5p	hsa_circ_0030509
hsa-miR-6874-5p	hsa_circ_0001847
hsa-miR-6874-5p	hsa_circ_0003945
hsa-miR-6876-3p	hsa_circ_0003956
hsa-miR-6876-3p	hsa_circ_0005699
hsa-miR-6876-3p	hsa_circ_0006801
hsa-miR-6876-5p	hsa_circ_0001238
hsa-miR-6876-5p	hsa_circ_0008806
hsa-miR-6877-3p	hsa_circ_0000020
hsa-miR-6878-3p	hsa_circ_0000129
hsa-miR-6878-3p	hsa_circ_0000792
hsa-miR-6878-3p	hsa_circ_0008584
hsa-miR-6878-5p	hsa_circ_0089153
hsa-miR-6879-5p	hsa_circ_0061346
hsa-miR-6881-3p	hsa_circ_0004650
hsa-miR-6882-3p	hsa_circ_0002807
hsa-miR-6883-5p	hsa_circ_0001009
hsa-miR-6883-5p	hsa_circ_0054673
hsa-miR-6885-3p	hsa_circ_0008584
hsa-miR-6885-3p	hsa_circ_0063089
hsa-miR-6885-5p	hsa_circ_0008323
hsa-miR-6886-3p	hsa_circ_0005782
hsa-miR-6886-3p	hsa_circ_0016760
hsa-miR-6886-3p	hsa_circ_0086684
hsa-miR-6887-5p	hsa_circ_0086684
hsa-miR-6888-3p	hsa_circ_0004291
hsa-miR-6888-5p	hsa_circ_0052767
hsa-miR-6889-3p	hsa_circ_0055954
hsa-miR-6891-3p	hsa_circ_0008382
hsa-miR-6891-3p	hsa_circ_0063089
hsa-miR-6892-3p	hsa_circ_0001549
hsa-miR-6894-3p	hsa_circ_0000129
hsa-miR-6894-3p	hsa_circ_0000861
hsa-miR-6894-3p	hsa_circ_0008323
hsa-miR-6895-5p	hsa_circ_0004650
hsa-miR-708-5p	hsa_circ_0001646
hsa-miR-708-5p	hsa_circ_0006784
hsa-miR-7106-3p	hsa_circ_0000714
hsa-miR-7106-3p	hsa_circ_0074598
hsa-miR-7107-3p	hsa_circ_0003899
hsa-miR-7107-3p	hsa_circ_0047641
hsa-miR-7107-5p	hsa_circ_0063089
hsa-miR-7109-3p	hsa_circ_0018242
hsa-miR-7109-5p	hsa_circ_0001756
hsa-miR-7109-5p	hsa_circ_0008926
hsa-miR-7110-3p	hsa_circ_0000102
hsa-miR-7110-3p	hsa_circ_0086684
hsa-miR-7110-5p	hsa_circ_0000129
hsa-miR-7110-5p	hsa_circ_0036188
hsa-miR-7110-5p	hsa_circ_0086684
hsa-miR-7110-5p	hsa_circ_0089153
hsa-miR-7111-3p	hsa_circ_0000714
hsa-miR-7111-3p	hsa_circ_0063526
hsa-miR-7112-5p	hsa_circ_0063226
hsa-miR-7113-5p	hsa_circ_0005317
hsa-miR-7113-5p	hsa_circ_0060035
hsa-miR-7114-3p	hsa_circ_0002807
hsa-miR-7151-5p	hsa_circ_0063226
hsa-miR-7152-5p	hsa_circ_0013058
hsa-miR-7154-5p	hsa_circ_0006868
hsa-miR-7154-5p	hsa_circ_0007024
hsa-miR-7155-3p	hsa_circ_0041252
hsa-miR-7155-5p	hsa_circ_0004291
hsa-miR-7155-5p	hsa_circ_0006913
hsa-miR-7155-5p	hsa_circ_0008926
hsa-miR-7156-3p	hsa_circ_0060539
hsa-miR-7156-5p	hsa_circ_0000567
hsa-miR-7156-5p	hsa_circ_0001009
hsa-miR-7156-5p	hsa_circ_0027774
hsa-miR-7157-3p	hsa_circ_0075320
hsa-miR-7157-5p	hsa_circ_0017726
hsa-miR-7158-3p	hsa_circ_0060539
hsa-miR-7159-5p	hsa_circ_0004650
hsa-miR-7160-3p	hsa_circ_0000567
hsa-miR-7160-3p	hsa_circ_0033149
hsa-miR-7160-5p	hsa_circ_0071649
hsa-miR-7162-3p	hsa_circ_0003602
hsa-miR-7162-3p	hsa_circ_0008639
hsa-miR-7162-5p	hsa_circ_0063526
hsa-miR-758-3p	hsa_circ_0008323
hsa-miR-758-3p	hsa_circ_0074559
hsa-miR-758-5p	hsa_circ_0052767
hsa-miR-761	hsa_circ_0006913
hsa-miR-761	hsa_circ_0063089
hsa-miR-761	hsa_circ_0085918
hsa-miR-7641	hsa_circ_0001726
hsa-miR-764	hsa_circ_0034642
hsa-miR-765	hsa_circ_0000129
hsa-miR-765	hsa_circ_0076700
hsa-miR-766-3p	hsa_circ_0083757
hsa-miR-766-5p	hsa_circ_0075329
hsa-miR-767-5p	hsa_circ_0088128
hsa-miR-769-3p	hsa_circ_0008584
hsa-miR-7703	hsa_circ_0086684
hsa-miR-7843-5p	hsa_circ_0000129
hsa-miR-7843-5p	hsa_circ_0036188
hsa-miR-7844-5p	hsa_circ_0000500
hsa-miR-7846-3p	hsa_circ_0034642
hsa-miR-7847-3p	hsa_circ_0036188
hsa-miR-7849-3p	hsa_circ_0001646
hsa-miR-7849-3p	hsa_circ_0041871
hsa-miR-7849-3p	hsa_circ_0063526
hsa-miR-7850-5p	hsa_circ_0008323
hsa-miR-7974	hsa_circ_0076700
hsa-miR-7976	hsa_circ_0034642
hsa-miR-8052	hsa_circ_0075320
hsa-miR-8053	hsa_circ_0008274
hsa-miR-8054	hsa_circ_0008323
hsa-miR-8055	hsa_circ_0041871
hsa-miR-8057	hsa_circ_0036188
hsa-miR-8058	hsa_circ_0015270
hsa-miR-8059	hsa_circ_0092327
hsa-miR-8061	hsa_circ_0004650
hsa-miR-8061	hsa_circ_0008584
hsa-miR-8062	hsa_circ_0008926
hsa-miR-8062	hsa_circ_0054673
hsa-miR-8063	hsa_circ_0004650
hsa-miR-8065	hsa_circ_0004368
hsa-miR-8067	hsa_circ_0013058
hsa-miR-8069	hsa_circ_0002807
hsa-miR-8069	hsa_circ_0052767
hsa-miR-8069	hsa_circ_0078605
hsa-miR-8069	hsa_circ_0078607
hsa-miR-8074	hsa_circ_0074559
hsa-miR-8075	hsa_circ_0062603
hsa-miR-8076	hsa_circ_0008952
hsa-miR-8077	hsa_circ_0017726
hsa-miR-8080	hsa_circ_0002225
hsa-miR-8080	hsa_circ_0005281
hsa-miR-8080	hsa_circ_0016760
hsa-miR-8084	hsa_circ_0047641
hsa-miR-8087	hsa_circ_0001746
hsa-miR-8087	hsa_circ_0002490
hsa-miR-8088	hsa_circ_0009006
hsa-miR-873-3p	hsa_circ_0006156
hsa-miR-873-3p	hsa_circ_0007148
hsa-miR-874-3p	hsa_circ_0004368
hsa-miR-877-3p	hsa_circ_0017726
hsa-miR-887-5p	hsa_circ_0015270
hsa-miR-890	hsa_circ_0006795
hsa-miR-892a	hsa_circ_0062603
hsa-miR-892c-3p	hsa_circ_0001646
hsa-miR-892c-3p	hsa_circ_0014306
hsa-miR-920	hsa_circ_0007178
hsa-miR-920	hsa_circ_0017726
hsa-miR-922	hsa_circ_0004525
hsa-miR-922	hsa_circ_0005699
hsa-miR-92a-1-5p	hsa_circ_0089153
hsa-miR-92a-3p	hsa_circ_0001726
hsa-miR-93-3p	hsa_circ_0001811
hsa-miR-936	hsa_circ_0052767
hsa-miR-939-5p	hsa_circ_0014306
hsa-miR-939-5p	hsa_circ_0060539
hsa-miR-942-5p	hsa_circ_0000044
hsa-miR-942-5p	hsa_circ_0036188
hsa-miR-944	hsa_circ_0008323
hsa-miR-944	hsa_circ_0076700
hsa-miR-95-5p	hsa_circ_0006801
hsa-miR-96-5p	hsa_circ_0052767
hsa-miR-96-5p	hsa_circ_0062603
hsa-miR-99a-3p	hsa_circ_0009654
hsa-miR-99a-5p	hsa_circ_0008323
hsa-miR-99b-5p	hsa_circ_0008323
hsa-let-7a-3p	hsa_circ_0001772
hsa-let-7a-3p	hsa_circ_0083092
hsa-let-7a-5p	hsa_circ_0016760
hsa-let-7a-5p	hsa_circ_0088457
hsa-let-7a-5p	hsa_circ_0089153
hsa-let-7b-5p	hsa_circ_0000204
hsa-let-7c-3p	hsa_circ_0004650
hsa-let-7e-5p	hsa_circ_0004525
hsa-let-7e-5p	hsa_circ_0022383
hsa-let-7e-5p	hsa_circ_0086684
hsa-let-7e-5p	hsa_circ_0089153
hsa-let-7f-5p	hsa_circ_0000038
hsa-let-7f-5p	hsa_circ_0022383
hsa-let-7g-5p	hsa_circ_0000038
hsa-miR-101-3p	hsa_circ_0000044
hsa-miR-103a-2-5p	hsa_circ_0051718
hsa-miR-103a-2-5p	hsa_circ_0064288
hsa-miR-103a-3p	hsa_circ_0000676
hsa-miR-103b	hsa_circ_0003079
hsa-miR-105-3p	hsa_circ_0073647
hsa-miR-107	hsa_circ_0000676
hsa-miR-10a-3p	hsa_circ_0008323
hsa-miR-10b-3p	hsa_circ_0007178
hsa-miR-1178-3p	hsa_circ_0006156
hsa-miR-1178-3p	hsa_circ_0007148
hsa-miR-1179	hsa_circ_0076700
hsa-miR-1180-3p	hsa_circ_0006913
hsa-miR-1182	hsa_circ_0076700
hsa-miR-1182	hsa_circ_0080425
hsa-miR-1184	hsa_circ_0006913
hsa-miR-1184	hsa_circ_0062603
hsa-miR-1185-1-3p	hsa_circ_0068697
hsa-miR-1185-1-3p	hsa_circ_0088457
hsa-miR-1193	hsa_circ_0000676
hsa-miR-1197	hsa_circ_0004650
hsa-miR-1200	hsa_circ_0008323
hsa-miR-1203	hsa_circ_0034642
hsa-miR-1204	hsa_circ_0004650
hsa-miR-1204	hsa_circ_0005479
hsa-miR-1205	hsa_circ_0036188
hsa-miR-1205	hsa_circ_0063526
hsa-miR-1205	hsa_circ_0074559
hsa-miR-1206	hsa_circ_0000809
hsa-miR-1206	hsa_circ_0073647
hsa-miR-1207-3p	hsa_circ_0034642
hsa-miR-1207-3p	hsa_circ_0062603
hsa-miR-1207-5p	hsa_circ_0013058
hsa-miR-1224-3p	hsa_circ_0092327
hsa-miR-1224-5p	hsa_circ_0000129
hsa-miR-1225-3p	hsa_circ_0074598
hsa-miR-1225-5p	hsa_circ_0041252
hsa-miR-1225-5p	hsa_circ_0088046
hsa-miR-122-5p	hsa_circ_0033144
hsa-miR-122-5p	hsa_circ_0034642
hsa-miR-1226-3p	hsa_circ_0034642
hsa-miR-1226-3p	hsa_circ_0071649
hsa-miR-1226-5p	hsa_circ_0030509
hsa-miR-1227-5p	hsa_circ_0086684
hsa-miR-1228-3p	hsa_circ_0004650
hsa-miR-1229-5p	hsa_circ_0080425
hsa-miR-1233-5p	hsa_circ_0006913
hsa-miR-1233-5p	hsa_circ_0026134
hsa-miR-1236-3p	hsa_circ_0000020
hsa-miR-1236-3p	hsa_circ_0000861
hsa-miR-1236-3p	hsa_circ_0048764
hsa-miR-1236-3p	hsa_circ_0048766
hsa-miR-1237-5p	hsa_circ_0040773
hsa-miR-1238-5p	hsa_circ_0005185
hsa-miR-124-3p	hsa_circ_0060539
hsa-miR-1244	hsa_circ_0004291
hsa-miR-1244	hsa_circ_0052767
hsa-miR-1245a	hsa_circ_0017726
hsa-miR-1245a	hsa_circ_0034642
hsa-miR-1245b-3p	hsa_circ_0004650
hsa-miR-1248	hsa_circ_0000714
hsa-miR-1248	hsa_circ_0000861
hsa-miR-1248	hsa_circ_0001726
hsa-miR-1248	hsa_circ_0040203
hsa-miR-1250-3p	hsa_circ_0030509
hsa-miR-1250-5p	hsa_circ_0000735
hsa-miR-1250-5p	hsa_circ_0041871
hsa-miR-1251-3p	hsa_circ_0004650
hsa-miR-1251-3p	hsa_circ_0041252
hsa-miR-1251-5p	hsa_circ_0000129
hsa-miR-1252-3p	hsa_circ_0009654
hsa-miR-1252-5p	hsa_circ_0009172
hsa-miR-1252-5p	hsa_circ_0076700
hsa-miR-1254	hsa_circ_0008952
hsa-miR-1255b-2-3p	hsa_circ_0041252
hsa-miR-1255b-5p	hsa_circ_0060539
hsa-miR-1256	hsa_circ_0005699
hsa-miR-1257	hsa_circ_0009172
hsa-miR-125a-3p	hsa_circ_0033144
hsa-miR-1260b	hsa_circ_0060539
hsa-miR-1262	hsa_circ_0071649
hsa-miR-1263	hsa_circ_0001492
hsa-miR-1266-5p	hsa_circ_0022383
hsa-miR-1269a	hsa_circ_0000567
hsa-miR-1269a	hsa_circ_0033149
hsa-miR-1269b	hsa_circ_0076700
hsa-miR-1270	hsa_circ_0000809
hsa-miR-1270	hsa_circ_0063526
hsa-miR-1272	hsa_circ_0001726
hsa-miR-1273a	hsa_circ_0063089
hsa-miR-1273c	hsa_circ_0005785
hsa-miR-1273d	hsa_circ_0006795
hsa-miR-1273d	hsa_circ_0008952
hsa-miR-1273e	hsa_circ_0002807
hsa-miR-1273e	hsa_circ_0008539
hsa-miR-1273e	hsa_circ_0031027
hsa-miR-1273g-3p	hsa_circ_0017726
hsa-miR-127-3p	hsa_circ_0000141
hsa-miR-1275	hsa_circ_0001190
hsa-miR-1275	hsa_circ_0036188
hsa-miR-1275	hsa_circ_0060539
hsa-miR-127-5p	hsa_circ_0005699
hsa-miR-1277-3p	hsa_circ_0001278
hsa-miR-1277-5p	hsa_circ_0001190
hsa-miR-1281	hsa_circ_0055954
hsa-miR-1281	hsa_circ_0059665
hsa-miR-1282	hsa_circ_0004650
hsa-miR-128-3p	hsa_circ_0086684
hsa-miR-1287-3p	hsa_circ_0036188
hsa-miR-1288-5p	hsa_circ_0000567
hsa-miR-1290	hsa_circ_0089153
hsa-miR-1291	hsa_circ_0052767
hsa-miR-1292-5p	hsa_circ_0062603
hsa-miR-1293	hsa_circ_0051718
hsa-miR-1293	hsa_circ_0086684
hsa-miR-1293	hsa_circ_0089153
hsa-miR-1295b-3p	hsa_circ_0088457
hsa-miR-1295b-5p	hsa_circ_0086684
hsa-miR-129-5p	hsa_circ_0000204
hsa-miR-1296-5p	hsa_circ_0001348
hsa-miR-1296-5p	hsa_circ_0018242
hsa-miR-1296-5p	hsa_circ_0041871
hsa-miR-1298-3p	hsa_circ_0026134
hsa-miR-1298-5p	hsa_circ_0007178
hsa-miR-1299	hsa_circ_0015270
hsa-miR-1299	hsa_circ_0075320
hsa-miR-1302	hsa_circ_0030509
hsa-miR-1303	hsa_circ_0004204
hsa-miR-1303	hsa_circ_0008584
hsa-miR-1304-3p	hsa_circ_0008806
hsa-miR-1304-5p	hsa_circ_0008323
hsa-miR-1304-5p	hsa_circ_0036766
hsa-miR-1304-5p	hsa_circ_0048956
hsa-miR-1305	hsa_circ_0074854
hsa-miR-1306-5p	hsa_circ_0036766
hsa-miR-130a-3p	hsa_circ_0001057
hsa-miR-130a-3p	hsa_circ_0002807
hsa-miR-130a-3p	hsa_circ_0008539
hsa-miR-130a-3p	hsa_circ_0031027
hsa-miR-130a-5p	hsa_circ_0086684
hsa-miR-130b-3p	hsa_circ_0001057
hsa-miR-1321	hsa_circ_0003956
hsa-miR-1321	hsa_circ_0086684
hsa-miR-132-5p	hsa_circ_0001772
hsa-miR-132-5p	hsa_circ_0083092
hsa-miR-133a-5p	hsa_circ_0039930
hsa-miR-134-5p	hsa_circ_0086684
hsa-miR-138-1-3p	hsa_circ_0073647
hsa-miR-141-5p	hsa_circ_0052767
hsa-miR-141-5p	hsa_circ_0089153
hsa-miR-143-3p	hsa_circ_0006156
hsa-miR-143-3p	hsa_circ_0007148
hsa-miR-143-3p	hsa_circ_0089153
hsa-miR-143-5p	hsa_circ_0061346
hsa-miR-145-3p	hsa_circ_0007279
hsa-miR-145-3p	hsa_circ_0063089
hsa-miR-145-5p	hsa_circ_0088128
hsa-miR-1468-3p	hsa_circ_0074559
hsa-miR-146b-3p	hsa_circ_0004271
hsa-miR-146b-5p	hsa_circ_0008584
hsa-miR-1470	hsa_circ_0008323
hsa-miR-1470	hsa_circ_0063089
hsa-miR-147b	hsa_circ_0086684
hsa-miR-148a-5p	hsa_circ_0007279
hsa-miR-148a-5p	hsa_circ_0036188
hsa-miR-148b-5p	hsa_circ_0000044
