circrna	avg_circ_lfc	mirna	avg_mirna_lfc	mrna	avg_mrna_lfc
hsa_circ_0000442	1.14036899163333	hsa-let-7e-5p	-2.32886989422945	BSDC1	0.545742166139767
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	TRIB1	1.47808413614442
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	PFKFB2	0.631736750668234
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	MAST1	1.19271577803653
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	FBXO45	0.41960071157647
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	TMC5	2.40315932324976
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	MARCKS	0.808739426382337
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	LMTK2	0.483323315577767
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	SYT7	0.996455235847575
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	BACE2	1.81603986288132
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	STARD3NL	0.7794683422204
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	FBXO6	0.875404948418865
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	VPS54	0.469609955306874
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	SLCO5A1	0.649666955660594
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	PACS1	0.721934228490659
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	MGAT5B	3.08468237648572
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	ZRANB2	0.326765181670635
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	TMEM151A	2.21907440056465
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	DHTKD1	0.58406775987055
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	SCAF4	0.478903284355097
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	WIPI2	0.313602103905935
hsa_circ_0008323	0.830282201200001	hsa-let-7e-5p	-2.32886989422945	BSDC1	0.545742166139767
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	TRIB1	1.47808413614442
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	PFKFB2	0.631736750668234
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	MAST1	1.19271577803653
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	FBXO45	0.41960071157647
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	TMC5	2.40315932324976
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	MARCKS	0.808739426382337
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	LMTK2	0.483323315577767
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	SYT7	0.996455235847575
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	BACE2	1.81603986288132
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	STARD3NL	0.7794683422204
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	FBXO6	0.875404948418865
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	VPS54	0.469609955306874
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	SLCO5A1	0.649666955660594
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	PACS1	0.721934228490659
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	MGAT5B	3.08468237648572
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	ZRANB2	0.326765181670635
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	TMEM151A	2.21907440056465
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	DHTKD1	0.58406775987055
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	SCAF4	0.478903284355097
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	WIPI2	0.313602103905935
hsa_circ_0005147	1.01529747346667	hsa-let-7e-5p	-2.32886989422945	BSDC1	0.545742166139767
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0026134	2.138873252	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0000128	1.35901283506666	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0038095	0.703351020000001	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0002319	0.628340193433335	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0000044	0.78980252716667	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0002315	0.5755200239	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0008323	0.830282201200001	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0003695	0.595200842199999	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0000211	0.827484591666666	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0003956	1.03811366986667	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0017628	0.999339728766667	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0000676	1.3041894139	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0035301	0.872947703399999	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0023115	1.78528164923333	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0006913	0.729029720133333	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0045890	0.502421283966666	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0006732	1.16749097423333	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	PACSIN1	1.10729587221986
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	CDK17	0.878976049177693
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	SCAMP5	1.03659607191263
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	PPP3R1	0.54636533855184
hsa_circ_0017726	0.840721628233334	hsa-miR-107	-1.99125363163233	SIX4	0.669167869440549
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	NPAS2	0.793098479442819
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	SLC25A37	0.566304505895926
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	TRIM59	0.742814052685984
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	ASIC1	0.901828928778617
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	KIF21A	0.675771422449513
hsa_circ_0067717	0.8288569302	hsa-miR-107	-1.99125363163233	CKMT1A	1.02472808697139
