Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ALDH9A1	0.452082155660447	12.274828393068	4.38775932302856	0.00232545902710981	0.0273194448085663	-1.73201667450543
TMEM143	-0.661817635342896	4.9006938881232	-4.38400303035437	0.0023371823644878	0.0274370108853123	-1.73735757707276
LOC791120	-0.74031394541663	7.37214571873777	-4.38345298875658	0.0023389043998466	0.0274370817675329	-1.73813982494775
WWC1	-0.417257206150824	8.78194615696468	-4.38142774654496	0.00234525674743717	0.0274396483693843	-1.74102041722858
HIST2H2AA3	-1.22615870050444	8.67716773321949	-4.38175449046374	0.0023442306247017	0.0274396483693843	-1.7405556352947
PIK3IP1	-0.487703444507858	7.18698771883841	-4.38010360087646	0.00234942013995166	0.0274396483693843	-1.74290412422201
EVL	-0.703297007014326	10.1318567639774	-4.38252098329599	0.00234182539938677	0.0274396483693843	-1.73946538535404
PSMG1	0.911785616590343	8.58207050874109	4.38029680681138	0.00234881216169258	0.0274396483693843	-1.74262925721597
LOC100009676	0.703981319732194	6.19518357379228	4.37516554162951	0.0023650171239234	0.0276016487550447	-1.74993112244587
DGCR8	0.395540352433775	7.23059569679188	4.36731893507223	0.0023900318126718	0.0278460181145198	-1.7611041968788
ZNF695	0.926357338081523	4.85368267116772	4.36696079368977	0.00239118036595383	0.0278460181145198	-1.76161437644867
SLC39A8	-2.51058708333979	6.64569174543514	-4.36599300136699	0.002394287048214	0.027861903649122	-1.76299310711574
ZNF239	0.575285924675525	8.55719332546391	4.36497667747165	0.00239755422271943	0.0278796323396807	-1.76444111973303
SUPT3H	1.06006867941747	5.33716223262539	4.35966563302514	0.00241470628845821	0.0280586764870337	-1.77201044255812
ATP9A	0.515134045593664	10.1466198072116	4.35526392279882	0.0024290222802809	0.0282045295856291	-1.77828681161489
ZC3H8	0.516333885907233	6.81415631274285	4.35047557212277	0.00244470012432338	0.0283076934814337	-1.78511760861799
DUS3L	0.508876596726297	7.20504997237286	4.35038773945701	0.00244498872336356	0.0283076934814337	-1.78524293620701
RDH10	-0.671943132319028	6.15857338946468	-4.34852627877297	0.00245111375443955	0.0283375689224396	-1.78789929368204
PARVB	0.578771568515002	7.41238273371536	4.34862868326623	0.00245077636712248	0.0283375689224396	-1.78775314678952
NCOA1	-1.02359995039743	8.53987272638998	-4.3429766192831	0.00246947331893054	0.0285085984811411	-1.79582172878428
RBCK1	-0.37679993010671	8.60014434013239	-4.34318986491823	0.00246876511110406	0.0285085984811411	-1.79551722869662
SEMA4F	-0.51413859657012	5.66913208034691	-4.34033455273644	0.00247826611049983	0.0285894638100878	-1.79959495180229
RXRA	0.369538855847285	9.25534063272895	4.33480811155187	0.00249676778968054	0.0287821342387903	-1.80749063939794
C8orf30B	0.667127898526816	4.87220927428469	4.33411514563266	0.00249909825425643	0.0287882435067046	-1.80848099220291
TARS	0.7085464852242	9.30687921715879	4.33306786484819	0.00250262475573283	0.0288081117490369	-1.80997784320472
TRAPPC6B	0.845247846238649	4.50110794598959	4.32983501776405	0.00251354469138957	0.0289129971731136	-1.81459944467516
ACAD8	0.356928359404552	8.56800147017957	4.32927759041059	0.00251543277701547	0.0289139142140189	-1.81539647885527
MGAT4B	0.775656796946686	5.69722166589898	4.32836578520206	0.00251852449798534	0.0289286553148618	-1.81670031272099
IRF9	-0.427983079978158	6.20383795781354	-4.32771395384485	0.00252073722657174	0.028933286084462	-1.81763246952729
FNTB	-0.468808924247727	7.14789451130977	-4.32681799320248	0.0025237821162319	0.0289474549902668	-1.8189138433561
LOC731139	-1.37531975650129	2.70704535769586	-4.32442044385362	0.00253194968033527	0.0290203178773337	-1.82234329809956
FARP1	-1.46039150177714	5.81282388757007	-4.32109607608959	0.0025433219001205	0.029093303875417	-1.8270998164585
